Handaru Wardana,2485120800,Kalimantan Tengah 3 April 1998,2014,3.44
Madhani Madyana,8925854315,Sumatera Utara 24 November 1996,2019,2.33
Harjita Adiguna,9949092070,Jawa Barat 13 September 1998,2014,3.21
Mahatma Asmaralaya,9486505852,Sulawesi Tenggara 10 Juni 2002,2018,3.86
Lasmana Cokroatmojo,507104769,Jawa Tengah 7 Januari 2001,2015,2.95
Kawindra Mahadri,2577468725,Maluku 15 Agustus 2000,2015,1.47
Aditya Raditya,6238582007,Lampung 27 Juli 1996,2016,3.79
Sucipto Jumantara,9805045158,Sumatera Barat 12 April 2000,2018,3.90
Lintang Cokroaminoto,2831577433,Jawa Barat 7 Februari 2001,2014,2.78
Wijaya Agnibrata,1277553123,Jakarta 20 September 1998,2017,1.55
Indradewa Madya,327945345,Jawa Barat 16 April 2000,2014,1.73
Wibowo Arjuna,8984377633,Jawa Barat 12 Mei 1996,2017,1.36
Adicandra Nugraha,9403274757,Sulawesi Tengah 24 Juni 2001,2018,1.44
Bayuaji Batara,4391823369,Jawa Timur 1 Agustus 2000,2014,3.66
Cokroaminoto Dewandaru,3654213438,Sulawesi Selatan 6 November 1998,2016,2.44
Wijaya Hartadi,2175088870,Jakarta 14 Juni 2002,2016,1.16
Mahapraja Pradipta,9349421663,Sumatera Selatan 3 Maret 2000,2019,2.50
Herdian Madyana,3823229018,Jawa Barat 12 Maret 2004,2014,3.34
Wicaksana Cokroatmojo,5226935299,Jawa Barat 5 Januari 1996,2018,1.58
Sasmaka Kamandaka,8993536071,Jawa Barat 11 Januari 2000,2019,2.84
Yuda Prasetyo,8411153089,Gorontalo 26 Oktober 2004,2018,3.43
Jumantara Tirta,2099642981,Jawa Tengah 4 Maret 1997,2016,3.72
Ardianto Teja,1794234881,Kalimantan Selatan 30 Mei 2002,2018,1.46
Widodo Andaru,6569522751,Sulawesi Selatan 17 Juli 1997,2017,3.54
Joko Lakeswara,4586365965,Kalimantan Timur 5 Januari 1998,2019,1.14
Aradhana Septha,5735551595,Jawa Barat 22 Mei 1997,2018,1.68
Fajar Adiwangsa,532587980,Kalimantan Timur 12 Februari 2003,2019,1.54
Laksamana Ulung,4496587682,Jakarta 29 Oktober 2001,2019,3.78
Arjanta Dipa,2813101425,Kalimantan Barat 24 Agustus 2001,2015,1.83
Rama Upasama,3585688800,Sumatera Barat 19 April 1999,2017,1.13
Arya Tulus,4533493858,Sumatera Barat 4 Februari 2003,2018,3.87
Santoso Sadana,5678961993,Sulawesi Utara 15 September 2000,2018,1.23
Widura Sucipto,3145530669,Sulawesi Tenggara 26 Juni 1999,2018,2.29
Baskara Wibowo,1552543639,Sumatera Barat 4 Oktober 1998,2019,2.62
Danurdara Sobiyanto,7635933909,Riau 2 Juli 1996,2019,3.80
Madaharsa Candra,3832652105,Maluku Utara 11 Januari 2000,2017,3.24
Cakrawala Widayaka,1188818677,Kalimantan Barat 2 Maret 2000,2014,1.66
Saputra Mahardika,9982530806,Kalimantan Selatan 20 April 1997,2019,2.2
Sambara Budiono,6918462318,Bengkulu 2 Desember 2002,2017,1.61
Raden Asmaralaya,7488780966,Jawa Timur 20 Juli 1996,2015,3.68
Guinandra Andaru,741800970,Sumatera Utara 28 November 2002,2018,3.56
Aji Bimo,1562726911,Sumatera Barat 22 Maret 1998,2014,2.80
Luhur Danurdara,5274263351,Banten 14 Juli 1998,2018,2.44
Janu Nehan,9120625940,Jawa Barat 17 Mei 1996,2014,3.21
Sambara Kusna,4683367555,Sulawesi Tengah 9 Juni 1999,2018,1.96
Harjita Surya,4738767198,Jawa Barat 11 Agustus 2003,2017,1.75
Guntur Wardana,5744373488,Sumatera Selatan 26 Oktober 2001,2018,2.49
Rahardian Saputra,5376232167,Bengkulu 9 Oktober 2004,2018,2.22
Hasta Yudayana,8697497664,Kepulauan Riau 26 April 2002,2015,3.84
Praba Sobiyanto,2851968870,Sulawesi Selatan 13 September 1999,2014,2.54
Aradhana Pradana,4897825357,Sulawesi Tenggara 16 September 1997,2015,2.69
Fusena Aradhana,9947803404,Jawa Barat 21 November 1996,2019,2.12
Manikmaya Bamantara,9092729566,Sulawesi Utara 3 Juli 2001,2016,3.24
Madyana Budiono,1934502403,Kalimantan Barat 29 Mei 1998,2019,1.69
Adinata Bisma,6576038566,Jawa Tengah 9 November 2000,2018,1.93
Wajendra Candra,7929299379,Lampung 29 Agustus 1997,2019,1.61
Surendra Mardhi,9434555546,Jakarta 9 Desember 1996,2018,1.21
Ulung Sasmaka,7691742963,Jawa Barat 15 Juni 2004,2016,3.98
Sudiro Wijaya,1627332646,Nusa Tenggara Timur 22 Juni 2000,2018,3.94
Baskara Cakrawala,3761409711,Kalimantan Timur 7 September 1999,2018,3.23
Surya Widayaka,5406543131,Jawa Tengah 28 November 2001,2019,2.67
Aditya Kamandaka,8800409790,Banten 15 November 2000,2019,3.48
Wibowo Praba,3115191324,Nusa Tenggara Barat 29 Oktober 2002,2014,1.87
Pradana Manikmaya,6036818313,Banten 6 Desember 2000,2018,3.47
Jarot Handaru,6396895965,Jawa Tengah 14 Februari 2000,2014,1.67
Herjuno Fusena,9392986926,Kalimantan Selatan 22 Oktober 2002,2015,3.36
Bamantara Pranadipa,2729237258,Jawa Timur 6 Mei 1999,2015,3.93
Adiguna Guinandra,5982173531,Jawa Timur 10 November 1999,2017,3.64
Dhika Lintang,9840387235,Sulawesi Selatan 19 Mei 2003,2014,2.85
Ubhaya Kusna,8781279746,Jambi 14 Oktober 2004,2017,2.88
Pramono Listu,4687650396,Sulawesi Utara 30 Mei 2000,2018,2.91
Jaya Mahajana,7130244121,Jawa Tengah 10 November 1997,2018,3.23
Pranadipa Raditya,4362456033,Jawa Tengah 14 Maret 2001,2019,3.76
Indra Arya,3096584820,Jambi 15 April 2001,2018,3.84
Saputra Batara,2964545652,Jawa Tengah 28 September 2002,2018,2.97
Budiono Mandala,9719278844,Jawa Timur 27 Maret 2000,2015,3.22
Madaharsa Haris,7998150645,Aceh 10 September 1999,2017,3.75
Wibisana Respati,2794090361,Jakarta 14 Desember 2004,2018,2.79
Tirta Wirya,9486794623,Sumatera Barat 6 Oktober 1996,2018,1.85
Tanaya Ganendra,6721839530,Gorontalo 19 Juni 2003,2016,2.15
Kawindra Tophati,6331611520,Sulawesi Tenggara 17 November 1999,2018,2.92
Kresna Prastowo,1620183344,Nusa Tenggara Timur 20 November 2000,2014,3.56
Kukuh Kaesang,9727239333,Aceh 25 Desember 1998,2015,3.74
Tulus Wibowo,1426983409,Sumatera Selatan 23 Juni 2000,2019,3.91
Rama Gentala,59993472,Jawa Timur 28 Maret 2003,2016,1.93
Surya Arjanta,5649649766,Riau 21 Januari 1996,2019,3.33
Tulus Parikesit,5111372739,Sumatera Utara 29 Februari 2002,2014,1.31
Sudiro Dhika,2145534253,Aceh 5 Maret 2004,2015,2.67
Janu Ardianto,9067578738,Jawa Barat 29 Februari 1998,2015,2.58
Bisma Bayuaji,8733368719,Sumatera Barat 9 Agustus 2002,2016,1.26
Respati Aradhana,8079377278,Banten 20 Juni 2002,2018,1.17
Batara Apta,8855542807,Sumatera Selatan 29 Februari 2003,2018,2.91
Arya Jumanta,8107153674,Lampung 15 November 1999,2018,1.64
Barata Pranadipa,343367434,Jawa Barat 21 Januari 2000,2016,1.23
Bagaskoro Abhicandra,2393696476,Kepulauan Riau 14 Maret 1997,2015,2.7
Astaguna Cokroatmojo,8578515736,Kalimantan Timur 2 April 1998,2016,3.3
Sambara Ganendra,4068194165,Lampung 22 September 2003,2015,1.6
Fusena Handaru,6690998212,Kalimantan Barat 15 Juni 2001,2015,1.55
Pranawa Cakra,1048238995,Jawa Tengah 22 Agustus 1999,2014,3.94
Mahatma Pranawa,7568721683,Kepulauan Riau 9 Juli 1996,2016,2.34
Adiwangsa Agnibrata,6858286597,Maluku 16 Desember 1999,2017,2.57
Tirta Ismoyono,2383781302,Maluku Utara 11 Februari 1999,2019,3.6
Madana Pramatya,8846451053,Sumatera Barat 18 Januari 2003,2016,1.25
Adinata Prasetyono,5045091581,Sumatera Selatan 13 Desember 2004,2015,1.67
Syaron Nehan,7721975103,Jawa Tengah 4 Mei 2004,2018,3.13
Prastowo Cokroaminoto,9424617266,Sulawesi Utara 4 Maret 2001,2016,3.23
Yoga Aswangga,2119408442,Banten 6 September 2002,2018,2.62
Kawidagda Jumantara,9615998619,Jawa Tengah 22 Desember 2000,2019,1.45
Widayaka Sampurna,6698854239,Maluku Utara 30 November 1999,2017,2.68
Hadinata Jumanta,3405578121,Sulawesi Selatan 1 Oktober 1996,2019,2.33
Leksana Upasama,9675349670,Aceh 6 Desember 1998,2019,3.87
Wijaya Mardhi,9638685845,Sumatera Utara 25 Agustus 2001,2019,1.68
Laksamana Wajendra,6482793866,Sumatera Utara 28 Mei 1996,2018,1.27
Cokroatmojo Gilang,1804339347,Jawa Timur 24 Mei 2000,2016,1.37
Andaru Cokroatmojo,1499210925,Kalimantan Barat 9 November 2001,2018,2.30
Gumelar Wardana,7934036561,Sumatera Selatan 29 September 2001,2017,2.65
Mahadri Tirta,125216226,Sulawesi Utara 10 Januari 1996,2019,1.93
Wyakta Baskara,5402435040,Sumatera Barat 16 Agustus 2004,2018,2.61
Apta Birawa,4771977630,Aceh 13 Oktober 2001,2014,2.64
Madaharsa Praba,9319913610,Nusa Tenggara Barat 2 Juli 1997,2019,2.35
Pinot Ardianto,4553620835,Jawa Tengah 3 Januari 1997,2016,3.83
Aswangga Batara,7759990180,Kalimantan Timur 7 Agustus 1997,2018,1.27
Hadinata Widodo,8113231680,Maluku 10 April 2002,2014,1.95
Gumelar Rahardian,5101817140,Riau 12 April 1997,2018,1.41
Yudayana Janu,5278138869,Kalimantan Tengah 8 Desember 1996,2014,3.39
Hasta Susilo,6995739468,Sumatera Selatan 16 April 2003,2019,1.93
Budiono Teja,3527794118,Jakarta 18 Agustus 1999,2018,1.53
Harjita Abimana,6781407962,Sumatera Utara 24 November 2003,2014,2.42
Adicandra Aswangga,8829491663,Banten 21 Juli 1999,2015,2.16
Karno Budiono,7665917854,Sumatera Utara 12 Februari 2003,2017,3.58
Hadinata Mahajana,1263679349,Jakarta 29 Januari 1996,2018,1.28
Manggala Batara,4234204071,Sumatera Utara 17 Januari 2000,2019,3.22
Luhung Handaru,97462092,Sulawesi Utara 23 Juni 1997,2014,2.48
Yoda Guntur,3348202682,Bengkulu 15 Agustus 2003,2018,2.56
Mahatma Sucipto,2456344376,Sulawesi Utara 29 Mei 2001,2015,3.89
Damarlangit Tulus,1566876420,Gorontalo 21 Mei 2003,2017,2.94
Satria Rahagi,2140332453,Jambi 29 Januari 1999,2014,1.65
Darsa Kukuh,940616352,Nusa Tenggara Barat 20 November 2004,2014,3.31
Kawidagda Manikmaya,3779477016,Riau 14 September 1996,2014,3.28
Lintang Andaru,6524756807,Aceh 9 Februari 1996,2018,2.20
Pramudya Surendra,7102352789,Jakarta 10 Agustus 2000,2017,1.63
Raharja Wijaya,2531640812,Sumatera Selatan 1 Desember 2003,2017,2.11
Arya Adipramana,6615594392,Nusa Tenggara Barat 24 Maret 1996,2018,1.51
Lasmana Praba,9731626459,Jawa Timur 19 November 1996,2014,2.86
Kawindra Prastowo,9069385185,Banten 6 Agustus 2004,2015,2.35
Guinandra Danurdara,728128749,Sulawesi Tenggara 5 April 2003,2019,2.89
Manggala Sugiarto,2116707969,Sumatera Selatan 10 Juli 2004,2014,3.85
Gadhing Arga,2432237554,Kalimantan Utara 22 Mei 2001,2017,1.39
Mahardika Cipta,5147396213,Banten 30 Januari 1998,2016,1.99
Laksamana Abimana,8458164747,Sumatera Barat 29 Oktober 2002,2014,3.90
Susilo Kawidagda,7031914095,Jawa Timur 8 Mei 2003,2018,3.1
Haris Damarlangit,8236150864,Aceh 14 September 1998,2018,1.75
Pradana Mahapraja,1636575085,Jakarta 29 Juni 2001,2018,3.52
Mahadri Bamantara,7582140954,Aceh 4 September 2004,2017,1.54
Parikesit Luhur,1969646448,Aceh 29 Desember 2001,2017,3.69
Birawa Kaesang,8043045767,Jambi 12 Juli 1997,2015,2.44
Raharja Agnibrata,3205630832,Sumatera Barat 22 Mei 2001,2017,3.42
Mahardika Wirya,8184218184,Jawa Timur 26 Desember 1999,2014,3.69
Agnibrata Wardana,9422087617,Sumatera Barat 11 Juni 1999,2019,1.66
Kamandaka Septha,3749231820,Sulawesi Utara 7 Agustus 1998,2019,2.47
Sadana Lintang,1300752829,Nusa Tenggara Timur 30 Mei 2000,2015,1.71
Cakra Gumelar,6388843967,Bali 14 Oktober 2000,2014,1.18
Cokroaminoto Birawa,2053870313,Kalimantan Utara 5 Desember 2004,2016,2.46
Nehan Brahma,4298499445,Jambi 23 Februari 2001,2016,1.61
Cakra Dipa,2860167774,Kalimantan Barat 25 Juni 2000,2015,3.87
Hendro Arga,6367946310,Maluku Utara 21 Januari 1997,2019,1.65
Gunawan Lesmana,5920578413,Kalimantan Selatan 3 Oktober 2002,2015,3.88
Wyakta Rama,6874819895,Banten 1 Desember 1996,2019,1.12
Ardianto Kawindra,1652471673,Sumatera Barat 13 September 1998,2018,1.15
Tophati Arjanta,1937072125,Lampung 3 Juni 2003,2018,3.26
Saputra Damarlangit,676980803,Jawa Barat 7 November 2000,2017,2.4
Herjuno Cakra,4876710114,Sumatera Utara 18 Juli 1996,2018,1.17
Jumantara Listu,9559693998,Jawa Barat 26 Februari 2002,2017,3.90
Manikmaya Barata,1488253106,Kalimantan Utara 3 November 1997,2019,1.18
Prasetyo Bhanu,5028353887,Jambi 5 Mei 2001,2018,2.21
Aswangga Gilang,3424057710,Gorontalo 24 Juni 1998,2015,1.17
Harjita Yuwa,5279058122,Sulawesi Selatan 19 November 2000,2014,1.4
Raden Hasta,7301342972,Jawa Timur 19 Desember 2003,2017,3.11
Pranadibta Yudayana,8202660561,Jawa Tengah 12 April 2004,2017,2.4
Kawidagda Hasta,7007074289,Sulawesi Selatan 17 Januari 1997,2014,2.12
Laksamana Tophati,4082147318,Maluku 3 Agustus 2003,2017,2.7
Sudiro Rahardian,4322820502,Jawa Tengah 21 April 2000,2016,3.29
Ismoyono Santoso,1921707199,Jakarta 22 Oktober 1997,2019,1.30
Nareswara Haris,3737495060,Banten 7 Juni 2003,2016,1.38
Barata Padmana,7815553838,Sumatera Utara 4 Mei 2000,2016,2.48
Luhung Abiyasa,5786439932,Riau 9 Agustus 1996,2019,1.83
Yoga Karno,631894469,Jakarta 1 Juni 2001,2017,3.36
Nawang Tirta,9625085126,Jawa Timur 5 Juli 1996,2014,1.64
Rama Laksamana,5846436150,Sumatera Utara 23 Oktober 2003,2016,1.20
Jumanta Muhadir,7309089262,Sumatera Utara 29 Juli 2001,2014,1.32
Tulus Soenggono,6991631648,Sumatera Utara 1 Februari 1998,2017,3.18
Adicandra Raden,9825293258,Sumatera Utara 5 Desember 2002,2014,2.92
Sampurna Pambudi,224336252,Kalimantan Timur 24 Maret 2003,2015,3.95
Sobiyanto Abhicandra,6273658287,Riau 9 Juni 2002,2014,1.22
Nugraha Upasama,2684461671,Sulawesi Tenggara 4 Mei 1999,2018,1.52
Lesmana Lingga,7414955197,Sumatera Barat 11 Juli 1999,2019,3.15
Lintang Dhika,4886450391,Lampung 21 Agustus 1998,2016,1.90
Luhung Widodo,9979584507,Sumatera Selatan 30 September 1999,2016,1.27
Respati Kusuma,5409403091,Jawa Barat 19 Agustus 2003,2016,2.21
Yoda Adiguna,3716882148,Jawa Timur 28 September 2001,2016,2.2
Adipramana Fusena,3749689870,Sumatera Utara 10 Januari 1999,2014,2.76
Hadinata Nehan,1055491023,Kalimantan Barat 10 April 2000,2017,3.82
Adipramana Mahapraja,8061120766,Banten 28 Oktober 1997,2017,2.93
Jaya Astaguna,3809772319,Nusa Tenggara Barat 5 Mei 1999,2014,2.19
Madyana Endaru,3641853830,Riau 26 Mei 1996,2019,1.39
Rahagi Adinata,2201279656,Jawa Barat 10 November 2003,2016,1.89
Gumelar Jumanta,4392980149,Sumatera Barat 16 November 2004,2017,1.51
Darsa Cahaya,1805921342,Jawa Barat 8 Desember 2001,2019,1.78
Jarot Gunawan,3153857107,Sumatera Selatan 20 Februari 1998,2014,3.10
Cakrawala Widodo,9648296024,Lampung 20 September 1999,2019,2.68
Mahadana Indra,5908831981,Sumatera Selatan 5 September 2001,2016,2.24
Darsa Pranadibta,9256446372,Jawa Timur 29 Agustus 2002,2017,1.23
Tophati Cakrawala,1580631674,Kalimantan Selatan 13 April 1998,2014,1.13
Gunawan Cahaya,4489609800,Jawa Tengah 24 Desember 1999,2018,1.24
Raharja Prasetyo,3982698587,Jawa Tengah 12 Juni 2001,2018,2.76
Dewandaru Pramatya,3281217139,Maluku Utara 11 Januari 2004,2015,2.19
Budiono Kukuh,6118409070,Sulawesi Selatan 24 Juli 2002,2015,3.39
Guntur Parikesit,3073986,Kepulauan Riau 2 April 1996,2017,3.64
Bajradaka Mahadana,3555270449,Aceh 2 Juli 2001,2017,3.44
Sadana Rakabuming,5926961068,Jawa Timur 7 Mei 2002,2015,2.36
Abhicandra Widagdo,9090247315,Kalimantan Barat 8 Maret 1997,2018,3.51
Adicandra Pranawa,44991400,Jawa Barat 29 April 2004,2017,3.49
Joko Andaru,5454221443,Sumatera Selatan 16 Maret 2004,2017,1.80
Rakabuming Fajar,5640679222,Jawa Timur 3 April 2000,2018,1.54
Daniswara Dewangga,1142373211,Maluku Utara 14 Juli 2003,2014,1.83
Padmana Apta,3850654672,Lampung 14 Desember 2002,2015,1.38
Pranadibta Mahadri,3894489862,Banten 22 Maret 1996,2018,1.71
Mahapraja Yuwa,9259558760,Jawa Barat 28 Juli 1999,2018,2.4
Cakra Rakabuming,683052845,Banten 3 Maret 1996,2017,2.34
Cokroaminoto Mahatma,2905967447,Yogyakarta 21 September 1997,2015,2.37
Madhani Mahaprana,5077766331,Sumatera Selatan 7 Desember 2003,2017,1.60
Abyasa Haribawa,1472881921,Sulawesi Utara 18 Februari 1997,2019,1.89
Mahapraja Asmaralaya,8799978065,Kalimantan Selatan 13 Agustus 1996,2019,1.62
Sasmaka Teja,900998227,Maluku 13 November 1996,2018,3.23
Abimanyu Mahadri,5343514847,Jawa Barat 18 Januari 1997,2019,3.20
Saputra Abiyasa,5133659068,Riau 9 Oktober 1997,2019,3.12
Mahaprana Mahadri,3399853987,Banten 17 Agustus 1999,2019,3.13
Lesmana Jatmika,2301648572,Jawa Barat 8 Mei 2001,2014,3.3
Septha Manikmaya,7444254789,Jawa Timur 22 Juli 1996,2018,3.95
Bhagawanta Madana,6311641286,Maluku Utara 18 Juni 2000,2018,2.64
Satria Bayuaji,4624690488,Sumatera Barat 29 Agustus 1999,2015,3.86
Widodo Aji,188568693,Lampung 14 Desember 2001,2016,3.47
Santoso Manggala,1525667324,Sumatera Selatan 22 Agustus 1998,2016,1.54
Listu Wibowo,8856453622,Jawa Timur 25 Januari 2002,2019,3.83
Janu Kusuma,2964386829,Aceh 24 April 2002,2014,2.12
Yuwa Bisma,4426817674,Riau 27 April 1997,2019,3.15
Wajendra Madyana,6165470403,Sumatera Selatan 5 Oktober 2000,2018,2.62
Kawindra Santoso,7343950078,Sulawesi Selatan 25 Oktober 2000,2015,1.4
Rahagi Mahatma,6794669866,Jawa Barat 24 November 2004,2015,3.8
Cokroatmojo Tanaya,1839278937,Banten 13 Februari 2000,2015,2.53
Lesmana Fusena,4898683417,Sumatera Barat 18 Desember 1999,2016,1.77
Yoga Edi,7316410878,Jakarta 24 April 2000,2019,3.11
Pranadibta Fajar,7771011492,Sumatera Barat 12 Desember 1997,2019,1.60
Aditya Abiyasa,6709579887,Jawa Barat 26 Agustus 1998,2018,3.59
Rahardian Ismoyono,8745687930,Sumatera Utara 9 Februari 2000,2019,1.96
Hartadi Gentala,9686549309,Kalimantan Timur 25 Oktober 2002,2018,3.60
Wijaya Prasaja,2599469845,Sumatera Barat 25 Oktober 1999,2019,3.26
Yoda Yuda,4083308407,Jawa Timur 27 Juni 1998,2018,1.16
Cakra Ulung,8979309369,Kepulauan Riau 21 Oktober 1998,2019,2.23
Daniswara Mahapraja,7411745671,Kepulauan Riau 15 Desember 2002,2019,1.58
Pradipta Prasaja,5063606282,Sulawesi Selatan 15 November 1999,2016,2.86
Kresna Rahardian,1276271209,Nusa Tenggara Barat 2 Mei 2004,2014,3.6
Joko Rakabuming,8492819235,Sumatera Utara 13 Januari 2000,2017,2.50
Sobiyanto Bagaskoro,9979855051,Jawa Tengah 22 April 2001,2018,2.18
Nehan Bisma,7196893409,Kalimantan Selatan 6 September 2003,2019,3.28
Kamajaya Pradipta,5026924067,Sulawesi Utara 6 Januari 1999,2015,3.58
Hendro Adinata,4053542308,Bali 16 Desember 1996,2019,3.71
Satria Jatmika,6763837766,Kalimantan Tengah 19 September 2001,2014,1.95
Wyakta Laksamana,8448712572,Riau 27 Maret 2001,2017,1.33
Sampurna Guinandra,7536491181,Bengkulu 27 Juli 2002,2017,2.38
Wibowo Handaru,7809614856,Jawa Tengah 12 Oktober 2000,2015,3.37
Madhani Fusena,2873602095,Kalimantan Tengah 3 Juni 2000,2019,3.0
Santoso Wibowo,9207128512,Nusa Tenggara Timur 21 Agustus 2004,2019,1.30
Wicaksana Brahma,4956849468,Jawa Barat 9 Februari 2000,2017,1.75
Abiyasa Madya,2109188525,Aceh 18 Februari 2000,2017,3.40
Aditya Arga,596423112,Jakarta 28 Oktober 2004,2019,3.39
Mahaprana Santoso,3512189398,Jambi 24 September 2000,2017,2.7
Mardhi Tulus,3973079716,Riau 19 September 1996,2017,3.71
Gunawan Sasmaka,4224981442,Sulawesi Utara 9 Juli 1997,2018,1.66
Lakeswara Astaguna,2643115398,Sumatera Barat 1 Agustus 2003,2014,1.27
Brawijaya Suryana,1884802942,Jakarta 21 Juli 2004,2016,3.85
Arjanta Rama,7150460162,Sumatera Selatan 22 Agustus 1997,2014,1.29
Hasta Pranama,141450484,Sulawesi Tenggara 14 April 2001,2019,1.94
Abyasa Surendra,2479798286,Jawa Tengah 3 November 2003,2014,3.56
Hendro Luhung,5728526044,Sumatera Selatan 29 Oktober 2002,2017,1.91
Satriya Aditya,669757991,Jakarta 21 November 1998,2015,3.25
Mahardika Adiwangsa,1390857868,Aceh 12 Agustus 1999,2018,3.34
Satria Pinot,7836686399,Maluku 16 Agustus 2001,2015,3.29
Bamantara Leksana,6293662859,Kalimantan Barat 29 April 2000,2016,1.32
Birawa Herjuno,2481432275,Jakarta 16 April 2002,2019,1.0
Kawindra Pramatya,9214749565,Gorontalo 5 Juli 1998,2018,2.42
Teja Wicaksana,5930107412,Papua 11 Maret 2002,2014,1.30
Jarot Arya,1323198258,Lampung 29 Juni 2000,2015,1.34
Pramono Bramantya,7425450945,Sumatera Barat 29 September 2003,2015,3.38
Muhadir Sampurna,4700708184,Banten 16 September 1997,2015,2.48
Pranadibta Danurdara,2008803666,Kalimantan Utara 7 Oktober 2002,2016,2.42
Jarot Gunawan,1950217130,Kalimantan Selatan 19 Februari 2002,2016,1.45
Karno Santoso,24246776,Jawa Barat 8 Juli 1996,2014,3.92
Satriya Pradipta,7156203194,Jawa Barat 20 Mei 1997,2015,1.62
Apta Rakabuming,4348804441,Aceh 5 Agustus 1997,2015,3.51
Gilang Widayaka,5172362448,Sumatera Utara 4 Februari 1996,2014,3.82
Septha Soenggono,8328506443,Sumatera Utara 9 Februari 2002,2018,3.10
Sucipto Kawindra,7313236213,Jawa Barat 20 Mei 2004,2019,2.61
Respati Arga,8448135455,Maluku Utara 4 Januari 1997,2018,2.9
Bhagawanta Nareswara,5654438569,Jakarta 1 Mei 2001,2016,3.79
Jumantara Pranama,345229901,Jawa Barat 9 Januari 1999,2015,3.64
Pramudya Praba,4584594397,Jakarta 16 Februari 2004,2018,2.99
Wicaksana Rama,3613982927,Kepulauan Riau 9 Mei 1996,2016,1.77
Nugraha Madyana,1446915207,Kalimantan Timur 20 Agustus 1999,2014,2.30
Adipramana Laksamana,8597977833,Kalimantan Barat 3 Januari 1996,2016,3.37
Cokroatmojo Adinata,4665553500,Jawa Timur 3 Mei 2004,2016,1.37
Kresna Suryana,2060014295,Sumatera Barat 23 Juni 1997,2014,2.31
Cahaya Adicandra,1604333701,Jambi 16 Maret 1996,2016,1.58
Padmana Jatmika,8675055048,Sulawesi Tenggara 26 November 2003,2019,3.58
Lintang Sampurna,3600242984,Jawa Timur 29 Januari 2003,2015,1.32
Bimo Prastowo,725769170,Jawa Tengah 8 November 2004,2015,1.7
Pramudya Arjanta,1169663093,Jakarta 3 Oktober 2003,2015,2.12
Yuwa Birawa,289721412,Jawa Timur 13 September 2001,2017,2.30
Hadinata Cokroaminoto,5707401802,Sulawesi Selatan 17 Maret 2004,2017,3.20
Kaesang Bisma,7354926652,Kalimantan Utara 8 Desember 1996,2018,2.32
Handaru Tanaya,7488629520,Maluku 30 Mei 1996,2014,2.78
Cakrawala Guntur,7698528841,Sumatera Utara 7 Desember 1998,2017,2.50
Septha Teja,3842714413,Sulawesi Selatan 26 Oktober 2002,2016,2.17
Ardianto Hasta,5418092886,Yogyakarta 27 April 1999,2018,1.56
Gunawan Dewangga,3280933937,Jawa Barat 27 November 2004,2018,2.50
Baskara Manggala,3226326781,Jambi 18 Maret 2004,2017,3.9
Bajradaka Aswangga,6705341988,Yogyakarta 29 Agustus 1996,2018,2.36
Indradewa Aradhana,975024389,Jawa Timur 22 Februari 1997,2017,3.18
Aradhana Padmana,8760855009,Sumatera Barat 25 Agustus 1998,2018,2.47
Manggala Cahaya,492738249,Jawa Timur 25 Februari 2003,2019,2.45
Harjita Abyasa,387541521,Jawa Tengah 9 September 2000,2016,1.80
Sugiarto Jaya,1926674102,Aceh 4 November 1996,2019,2.98
Pinot Wardana,1428570645,Kalimantan Timur 30 November 1998,2014,2.92
Gunawan Hendro,9563050307,Sulawesi Selatan 6 Mei 2001,2015,2.20
Pramatya Bagaskoro,7413742300,Jawa Timur 2 September 1999,2015,1.99
Mahatma Wicaksana,1258264158,Kalimantan Timur 23 April 2001,2016,2.71
Santoso Joko,779675242,Jawa Timur 12 Juni 1998,2017,1.96
Mahadi Abimana,4728107861,Jawa Tengah 23 Desember 1996,2015,1.12
Bagaskoro Nehan,7536999552,Jakarta 1 Desember 2000,2016,2.63
Mahajana Mahatma,2324326887,Lampung 20 Juli 2000,2015,3.42
Kusuma Abyasa,5242482738,Jawa Barat 26 Juli 1998,2015,1.22
Suryana Cahaya,5381880127,Jakarta 24 Juni 2003,2019,1.4
Siswanto Teja,1181425444,Sumatera Utara 11 Juli 2000,2017,1.56
Wajendra Madaharsa,8061444863,Kepulauan Riau 24 Mei 2003,2014,3.30
Cakra Septha,9022148842,Bangka 13 April 1998,2018,2.74
Batara Prastowo,6899361290,Jawa Tengah 11 Mei 1998,2014,3.8
Manggala Yuwa,5278261491,Sulawesi Selatan 16 November 2000,2015,2.22
Hasta Haris,3186727157,Maluku Utara 26 April 2002,2019,1.96
Janu Pinot,1404602328,Maluku Utara 10 Oktober 2003,2019,3.2
Prasetyo Pradana,7835590928,Papua Barat 25 Februari 2000,2018,1.94
Numatya Widagdo,9068278032,Jawa Barat 6 Maret 2002,2019,2.31
Surya Septha,6796084588,Jakarta 23 Mei 2004,2014,3.90
Pramatya Abimanyu,9628088546,Sumatera Barat 27 September 1996,2019,3.44
Luhung Raden,9772383410,Kalimantan Barat 30 Mei 1996,2017,1.21
Ulung Soenggono,1480454527,Maluku Utara 27 Maret 2003,2016,2.1
Brawijaya Basuki,9580206740,Nusa Tenggara Barat 4 Mei 2003,2015,3.79
Guntur Soenggono,3613946237,Bali 7 Oktober 1999,2014,1.48
Parikesit Mahapraja,1314006151,Jakarta 12 Desember 1996,2017,2.89
Santoso Upasama,3604408202,Jawa Barat 14 Agustus 1999,2018,3.41
